id,category,model,target_lang,target_lang_name,ko_text,translated_text,ko_chars,tr_chars,ko_tokens,tr_tokens,fertility,ko_chars_per_token,tr_chars_per_token,cost_per_1k_ko_chars_usd
42,clinical,gemini-2.5-flash,en,English,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,Chest X-ray shows infiltrates in the right lower lobe.,25,54,17,13,0.7647058823529411,1.4705882352941178,4.153846153846154,0.000102
42,clinical,gpt-5.4-mini,es,Spanish,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,La radiografía de tórax muestra infiltrados en el lóbulo inferior derecho.,25,74,19,17,0.8947368421052632,1.3157894736842106,4.352941176470588,0.00057
42,clinical,deepseek-chat,es,Spanish,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,La radiografía de tórax muestra infiltrados en el lóbulo inferior derecho.,25,74,21,19,0.9047619047619048,1.1904761904761905,3.8947368421052633,0.0002268
42,clinical,gemini-2.5-flash,es,Spanish,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,La radiografía de tórax muestra infiltrados en el lóbulo inferior derecho.,25,74,17,17,1.0,1.4705882352941178,4.352941176470588,0.000102
42,clinical,gpt-5.4-mini,zh-CN,Chinese,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,胸部 X 光检查显示右下叶有浸润。,25,17,19,14,0.7368421052631579,1.3157894736842106,1.2142857142857142,0.00057
42,clinical,deepseek-chat,zh-CN,Chinese,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,胸部 X 光检查显示右下叶有浸润。,25,17,21,11,0.5238095238095238,1.1904761904761905,1.5454545454545454,0.0002268
42,clinical,gemini-2.5-flash,zh-CN,Chinese,흉부 X선에서 우하엽에 침윤 소견이 보입니다.,胸部 X 光检查显示右下叶有浸润。,25,17,17,13,0.7647058823529411,1.4705882352941178,1.3076923076923077,0.000102
43,clinical,gpt-5.4-mini,en,English,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,A blood test shows your white blood cell count is twice normal.,31,63,17,13,0.7647058823529411,1.8235294117647058,4.846153846153846,0.0004112903225806451
43,clinical,deepseek-chat,en,English,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,A blood test shows your white blood cell count is twice normal.,31,63,19,13,0.6842105263157895,1.631578947368421,4.846153846153846,0.00016548387096774195
43,clinical,gemini-2.5-flash,en,English,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,A blood test shows your white blood cell count is twice normal.,31,63,17,13,0.7647058823529411,1.8235294117647058,4.846153846153846,8.225806451612902e-05
43,clinical,gpt-5.4-mini,es,Spanish,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,Un análisis de sangre muestra que su recuento de glóbulos blancos es el doble de lo normal.,31,91,17,23,1.3529411764705883,1.8235294117647058,3.9565217391304346,0.0004112903225806451
43,clinical,deepseek-chat,es,Spanish,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,Un análisis de sangre muestra que su recuento de glóbulos blancos es el doble de lo normal.,31,91,19,25,1.3157894736842106,1.631578947368421,3.64,0.00016548387096774195
43,clinical,gemini-2.5-flash,es,Spanish,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,Un análisis de sangre muestra que su recuento de glóbulos blancos es el doble de lo normal.,31,91,17,22,1.2941176470588236,1.8235294117647058,4.136363636363637,8.225806451612902e-05
43,clinical,gpt-5.4-mini,zh-CN,Chinese,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,血液检查显示您的白细胞计数是正常值的两倍。,31,21,17,17,1.0,1.8235294117647058,1.2352941176470589,0.0004112903225806451
43,clinical,deepseek-chat,zh-CN,Chinese,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,血液检查显示您的白细胞计数是正常值的两倍。,31,21,19,12,0.631578947368421,1.631578947368421,1.75,0.00016548387096774195
43,clinical,gemini-2.5-flash,zh-CN,Chinese,혈액 검사 결과 백혈구 수치가 정상보다 두 배 높습니다.,血液检查显示您的白细胞计数是正常值的两倍。,31,21,17,13,0.7647058823529411,1.8235294117647058,1.6153846153846154,8.225806451612902e-05
44,clinical,gpt-5.4-mini,en,English,수술 후 상처 부위에 감염 징후가 없습니다.,There are no signs of infection at the wound site after surgery.,24,64,16,13,0.8125,1.5,4.923076923076923,0.0005
44,clinical,deepseek-chat,en,English,수술 후 상처 부위에 감염 징후가 없습니다.,There are no signs of infection at the wound site after surgery.,24,64,17,13,0.7647058823529411,1.411764705882353,4.923076923076923,0.00019125000000000004
44,clinical,gemini-2.5-flash,en,English,수술 후 상처 부위에 감염 징후가 없습니다.,There are no signs of infection at the wound site after surgery.,24,64,15,13,0.8666666666666667,1.6,4.923076923076923,9.375e-05
44,clinical,gpt-5.4-mini,es,Spanish,수술 후 상처 부위에 감염 징후가 없습니다.,No hay signos de infección en el sitio de la herida después de la cirugía.,24,74,16,17,1.0625,1.5,4.352941176470588,0.0005
44,clinical,deepseek-chat,es,Spanish,수술 후 상처 부위에 감염 징후가 없습니다.,No hay signos de infección en el sitio de la herida después de la cirugía.,24,74,17,21,1.2352941176470589,1.411764705882353,3.5238095238095237,0.00019125000000000004
44,clinical,gemini-2.5-flash,es,Spanish,수술 후 상처 부위에 감염 징후가 없습니다.,No hay signos de infección en el sitio de la herida después de la cirugía.,24,74,15,17,1.1333333333333333,1.6,4.352941176470588,9.375e-05
44,clinical,gpt-5.4-mini,zh-CN,Chinese,수술 후 상처 부위에 감염 징후가 없습니다.,手术后伤口部位没有感染迹象。,24,14,16,12,0.75,1.5,1.1666666666666667,0.0005
44,clinical,deepseek-chat,zh-CN,Chinese,수술 후 상처 부위에 감염 징후가 없습니다.,手术后伤口部位没有感染迹象。,24,14,17,7,0.4117647058823529,1.411764705882353,2.0,0.00019125000000000004
44,clinical,gemini-2.5-flash,zh-CN,Chinese,수술 후 상처 부위에 감염 징후가 없습니다.,手术后伤口部位没有感染迹象。,24,14,15,10,0.6666666666666666,1.6,1.4,9.375e-05
45,clinical,gpt-5.4-mini,en,English,환자의 의식 상태가 명료합니다.,The patient's state of consciousness is clear.,17,46,10,8,0.8,1.7,5.75,0.0004411764705882353
45,clinical,deepseek-chat,en,English,환자의 의식 상태가 명료합니다.,The patient's state of consciousness is clear.,17,46,10,9,0.9,1.7,5.111111111111111,0.00015882352941176472
45,clinical,gemini-2.5-flash,en,English,환자의 의식 상태가 명료합니다.,The patient's state of consciousness is clear.,17,46,10,10,1.0,1.7,4.6,8.823529411764706e-05
45,clinical,gpt-5.4-mini,es,Spanish,환자의 의식 상태가 명료합니다.,El estado de conciencia del paciente es claro.,17,46,10,9,0.9,1.7,5.111111111111111,0.0004411764705882353
45,clinical,deepseek-chat,es,Spanish,환자의 의식 상태가 명료합니다.,El estado de conciencia del paciente es claro.,17,46,10,10,1.0,1.7,4.6,0.00015882352941176472
45,clinical,gemini-2.5-flash,es,Spanish,환자의 의식 상태가 명료합니다.,El estado de conciencia del paciente es claro.,17,46,10,9,0.9,1.7,5.111111111111111,8.823529411764706e-05
45,clinical,gpt-5.4-mini,zh-CN,Chinese,환자의 의식 상태가 명료합니다.,患者意识状态清晰。,17,9,10,6,0.6,1.7,1.5,0.0004411764705882353
45,clinical,deepseek-chat,zh-CN,Chinese,환자의 의식 상태가 명료합니다.,患者意识状态清晰。,17,9,10,5,0.5,1.7,1.8,0.00015882352941176472
45,clinical,gemini-2.5-flash,zh-CN,Chinese,환자의 의식 상태가 명료합니다.,患者意识状态清晰。,17,9,10,5,0.5,1.7,1.8,8.823529411764706e-05
46,clinical,gpt-5.4-mini,en,English,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,"My blood pressure was 140/90mmHg, which is in the high blood pressure range.",30,76,19,20,1.0526315789473684,1.5789473684210527,3.8,0.00047499999999999994
46,clinical,deepseek-chat,en,English,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,"My blood pressure was 140/90mmHg, which is in the high blood pressure range.",30,76,20,19,0.95,1.5,4.0,0.00018
46,clinical,gemini-2.5-flash,en,English,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,"My blood pressure was 140/90mmHg, which is in the high blood pressure range.",30,76,20,22,1.1,1.5,3.4545454545454546,9.999999999999999e-05
46,clinical,gpt-5.4-mini,es,Spanish,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,"Mi presión arterial era de 140/90 mmHg, que está en el rango de presión arterial alta.",30,86,19,22,1.1578947368421053,1.5789473684210527,3.909090909090909,0.00047499999999999994
46,clinical,deepseek-chat,es,Spanish,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,"Mi presión arterial era de 140/90 mmHg, que está en el rango de presión arterial alta.",30,86,20,22,1.1,1.5,3.909090909090909,0.00018
46,clinical,gemini-2.5-flash,es,Spanish,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,"Mi presión arterial era de 140/90 mmHg, que está en el rango de presión arterial alta.",30,86,20,24,1.2,1.5,3.5833333333333335,9.999999999999999e-05
46,clinical,gpt-5.4-mini,zh-CN,Chinese,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,我的血压是140/90mmHg，属于高血压范围。,30,24,19,16,0.8421052631578947,1.5789473684210527,1.5,0.00047499999999999994
46,clinical,deepseek-chat,zh-CN,Chinese,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,我的血压是140/90mmHg，属于高血压范围。,30,24,20,12,0.6,1.5,2.0,0.00018
46,clinical,gemini-2.5-flash,zh-CN,Chinese,혈압은 140/90mmHg로 고혈압 범위에 해당합니다.,我的血压是140/90mmHg，属于高血压范围。,30,24,20,16,0.8,1.5,1.5,9.999999999999999e-05
47,clinical,gpt-5.4-mini,en,English,복부 촉진 시 우측 상복부에 압통이 있습니다.,"On palpation of the abdomen, there is tenderness in the right upper abdomen.",25,76,17,16,0.9411764705882353,1.4705882352941178,4.75,0.00051
47,clinical,deepseek-chat,en,English,복부 촉진 시 우측 상복부에 압통이 있습니다.,"On palpation of the abdomen, there is tenderness in the right upper abdomen.",25,76,18,16,0.8888888888888888,1.3888888888888888,4.75,0.0001944
47,clinical,gemini-2.5-flash,en,English,복부 촉진 시 우측 상복부에 압통이 있습니다.,"On palpation of the abdomen, there is tenderness in the right upper abdomen.",25,76,15,16,1.0666666666666667,1.6666666666666667,4.75,9e-05
47,clinical,gpt-5.4-mini,es,Spanish,복부 촉진 시 우측 상복부에 압통이 있습니다.,"A la palpación del abdomen, hay dolor a la palpación en la parte superior derecha del abdomen.",25,94,17,21,1.2352941176470589,1.4705882352941178,4.476190476190476,0.00051
47,clinical,deepseek-chat,es,Spanish,복부 촉진 시 우측 상복부에 압통이 있습니다.,"A la palpación del abdomen, hay dolor a la palpación en la parte superior derecha del abdomen.",25,94,18,22,1.2222222222222223,1.3888888888888888,4.2727272727272725,0.0001944
47,clinical,gemini-2.5-flash,es,Spanish,복부 촉진 시 우측 상복부에 압통이 있습니다.,"A la palpación del abdomen, hay dolor a la palpación en la parte superior derecha del abdomen.",25,94,15,21,1.4,1.6666666666666667,4.476190476190476,9e-05
47,clinical,gpt-5.4-mini,zh-CN,Chinese,복부 촉진 시 우측 상복부에 압통이 있습니다.,触诊腹部时，右上腹部有压痛。,25,14,17,14,0.8235294117647058,1.4705882352941178,1.0,0.00051
47,clinical,deepseek-chat,zh-CN,Chinese,복부 촉진 시 우측 상복부에 압통이 있습니다.,触诊腹部时，右上腹部有压痛。,25,14,18,10,0.5555555555555556,1.3888888888888888,1.4,0.0001944
47,clinical,gemini-2.5-flash,zh-CN,Chinese,복부 촉진 시 우측 상복부에 압통이 있습니다.,触诊腹部时，右上腹部有压痛。,25,14,15,13,0.8666666666666667,1.6666666666666667,1.0769230769230769,9e-05
48,clinical,gpt-5.4-mini,en,English,하지 부종이 양측으로 관찰됩니다.,Lower extremity edema is observed bilaterally.,18,46,11,10,0.9090909090909091,1.6363636363636365,4.6,0.0004583333333333334
48,clinical,deepseek-chat,en,English,하지 부종이 양측으로 관찰됩니다.,Lower extremity edema is observed bilaterally.,18,46,11,8,0.7272727272727273,1.6363636363636365,5.75,0.00016500000000000003
48,clinical,gemini-2.5-flash,en,English,하지 부종이 양측으로 관찰됩니다.,Lower extremity edema is observed bilaterally.,18,46,11,8,0.7272727272727273,1.6363636363636365,5.75,9.166666666666667e-05
48,clinical,gpt-5.4-mini,es,Spanish,하지 부종이 양측으로 관찰됩니다.,Se observa edema de las extremidades inferiores bilateralmente.,18,63,11,11,1.0,1.6363636363636365,5.7272727272727275,0.0004583333333333334
48,clinical,deepseek-chat,es,Spanish,하지 부종이 양측으로 관찰됩니다.,Se observa edema de las extremidades inferiores bilateralmente.,18,63,11,13,1.1818181818181819,1.6363636363636365,4.846153846153846,0.00016500000000000003
48,clinical,gemini-2.5-flash,es,Spanish,하지 부종이 양측으로 관찰됩니다.,Se observa edema de las extremidades inferiores bilateralmente.,18,63,11,11,1.0,1.6363636363636365,5.7272727272727275,9.166666666666667e-05
48,clinical,gpt-5.4-mini,zh-CN,Chinese,하지 부종이 양측으로 관찰됩니다.,双侧下肢水肿。,18,7,11,9,0.8181818181818182,1.6363636363636365,0.7777777777777778,0.0004583333333333334
48,clinical,deepseek-chat,zh-CN,Chinese,하지 부종이 양측으로 관찰됩니다.,双侧下肢水肿。,18,7,11,4,0.36363636363636365,1.6363636363636365,1.75,0.00016500000000000003
48,clinical,gemini-2.5-flash,zh-CN,Chinese,하지 부종이 양측으로 관찰됩니다.,双侧下肢水肿。,18,7,11,7,0.6363636363636364,1.6363636363636365,1.0,9.166666666666667e-05
49,clinical,gpt-5.4-mini,en,English,심박수 120회로 빈맥 상태입니다.,A heart rate of 120 beats per minute means tachycardia.,19,55,12,15,1.25,1.5833333333333333,3.6666666666666665,0.00047368421052631577
49,clinical,deepseek-chat,en,English,심박수 120회로 빈맥 상태입니다.,A heart rate of 120 beats per minute means tachycardia.,19,55,14,12,0.8571428571428571,1.3571428571428572,4.583333333333333,0.00019894736842105264
49,clinical,gemini-2.5-flash,en,English,심박수 120회로 빈맥 상태입니다.,A heart rate of 120 beats per minute means tachycardia.,19,55,14,14,1.0,1.3571428571428572,3.9285714285714284,0.00011052631578947368
49,clinical,gpt-5.4-mini,es,Spanish,심박수 120회로 빈맥 상태입니다.,Una frecuencia cardíaca de 120 latidos por minuto significa taquicardia.,19,72,12,17,1.4166666666666667,1.5833333333333333,4.235294117647059,0.00047368421052631577
49,clinical,deepseek-chat,es,Spanish,심박수 120회로 빈맥 상태입니다.,Una frecuencia cardíaca de 120 latidos por minuto significa taquicardia.,19,72,14,19,1.3571428571428572,1.3571428571428572,3.789473684210526,0.00019894736842105264
49,clinical,gemini-2.5-flash,es,Spanish,심박수 120회로 빈맥 상태입니다.,Una frecuencia cardíaca de 120 latidos por minuto significa taquicardia.,19,72,14,19,1.3571428571428572,1.3571428571428572,3.789473684210526,0.00011052631578947368
49,clinical,gpt-5.4-mini,zh-CN,Chinese,심박수 120회로 빈맥 상태입니다.,心率每分钟120次就意味着心动过速。,19,18,12,13,1.0833333333333333,1.5833333333333333,1.3846153846153846,0.00047368421052631577
49,clinical,deepseek-chat,zh-CN,Chinese,심박수 120회로 빈맥 상태입니다.,心率每分钟120次就意味着心动过速。,19,18,14,8,0.5714285714285714,1.3571428571428572,2.25,0.00019894736842105264
49,clinical,gemini-2.5-flash,zh-CN,Chinese,심박수 120회로 빈맥 상태입니다.,心率每分钟120次就意味着心动过速。,19,18,14,15,1.0714285714285714,1.3571428571428572,1.2,0.00011052631578947368
50,clinical,gpt-5.4-mini,en,English,신장 기능 검사에서 크레아티닌 수치가 상승했습니다.,Kidney function tests showed elevated creatinine levels.,28,56,16,10,0.625,1.75,5.6,0.00042857142857142855
50,clinical,deepseek-chat,en,English,신장 기능 검사에서 크레아티닌 수치가 상승했습니다.,Kidney function tests showed elevated creatinine levels.,28,56,19,9,0.47368421052631576,1.4736842105263157,6.222222222222222,0.0001832142857142857
50,clinical,gemini-2.5-flash,en,English,신장 기능 검사에서 크레아티닌 수치가 상승했습니다.,Kidney function tests showed elevated creatinine levels.,28,56,16,9,0.5625,1.75,6.222222222222222,8.571428571428571e-05
50,clinical,gpt-5.4-mini,es,Spanish,신장 기능 검사에서 크레아티닌 수치가 상승했습니다.,Las pruebas de función renal mostraron niveles elevados de creatinina.,28,70,16,14,0.875,1.75,5.0,0.00042857142857142855
50,clinical,deepseek-chat,es,Spanish,신장 기능 검사에서 크레아티닌 수치가 상승했습니다.,Las pruebas de función renal mostraron niveles elevados de creatinina.,28,70,19,16,0.8421052631578947,1.4736842105263157,4.375,0.0001832142857142857
